  SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl | 
     29.92000 |      29.44440 |      15.08010 |     277.51480 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07897 |     277.48581 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07796 |     277.45999 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07699 |     277.43512 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07599 |     277.43155 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07506 |     277.44916 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07410 |     277.46732 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07316 |     277.48517 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07232 |     277.50110 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07155 |     277.51563 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07078 |     277.53027 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06981 |     277.54883 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06903 |     277.56345 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06837 |     277.57608 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06777 |     277.58746 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06715 |     277.59906 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06655 |     277.61053 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06597 |     277.62146 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06536 |     277.63303 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06486 |     277.64249 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06438 |     277.65173 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06386 |     277.66147 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06334 |     277.67133 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06287 |     277.68018 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06250 |     277.68723 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.06213 |     277.69434 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07802 |     277.70093 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.09367 |     277.70743 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.11025 |     277.71429 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.12704 |     277.72125 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.14343 |     277.72806 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.15847 |     277.73431 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.17437 |     277.74088 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.18714 |     277.74615 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.20217 |     277.75238 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.21360 |     277.75714 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.22666 |     277.76254 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.23822 |     277.76733 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.24878 |     277.77170 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.26035 |     277.77649 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.26952 |     277.78030 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.27961 |     277.78448 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.28864 |     277.78827 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.29747 |     277.79190 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.30730 |     277.79596 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.31636 |     277.79971 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.32506 |     277.80328 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.33418 |     277.80710 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.34087 |     277.80988 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.34739 |     277.81259 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.35400 |     277.81531 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.36097 |     277.81818 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.39078 |     277.82123 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.41438 |     277.82364 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.43697 |     277.82593 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.46296 |     277.82855 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.48812 |     277.83112 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.51195 |     277.83353 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.53565 |     277.83594 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.55948 |     277.83835 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.57761 |     277.84021 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.59571 |     277.84204 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.61284 |     277.84381 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.62732 |     277.84525 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.64447 |     277.84698 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.66181 |     277.84875 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.67805 |     277.85040 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.69209 |     277.85181 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.70668 |     277.85330 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.72137 |     277.85480 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.73474 |     277.85623 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.74688 |     277.85754 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.75938 |     277.85889 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.76886 |     277.85992 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.77884 |     277.86099 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.78944 |     277.86215 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.80032 |     277.86328 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.80934 |     277.86429 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.81814 |     277.86523 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.82734 |     277.86624 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.83564 |     277.86713 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.84317 |     277.86795 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.85133 |     277.86884 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.85824 |     277.86957 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.86528 |     277.87033 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.87284 |     277.87115 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.87904 |     277.87183 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.88450 |     277.87244 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.89023 |     277.87305 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.89574 |     277.87363 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.90109 |     277.87421 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.90608 |     277.87476 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.91134 |     277.87537 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.91611 |     277.87582 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.92085 |     277.87634 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.92524 |     277.87683 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.92913 |     277.87726 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.93313 |     277.87769 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.93676 |     277.87808 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.94002 |     277.87842 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.95935 |     277.87878 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.99285 |     277.87915 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.02269 |     277.87946 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.05531 |     277.87979 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.08388 |     277.88010 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.11197 |     277.88040 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.14091 |     277.88071 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.16919 |     277.88098 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.19280 |     277.88123 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.21788 |     277.88150 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.24216 |     277.88174 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.26350 |     277.88196 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.28526 |     277.88220 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.30692 |     277.88242 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.32806 |     277.88266 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.35383 |     277.88293 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.37484 |     277.88312 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.39538 |     277.88336 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.41279 |     277.88354 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.42811 |     277.88370 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.44289 |     277.88385 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.45635 |     277.88397 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.46836 |     277.88412 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.48000 |     277.88425 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.49163 |     277.88437 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.50389 |     277.88449 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.51600 |     277.88461 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.52712 |     277.88474 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.53987 |     277.88486 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.55049 |     277.88501 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.56071 |     277.88507 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.57114 |     277.88519 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.57938 |     277.88528 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.58889 |     277.88538 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.59770 |     277.88544 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.60723 |     277.88556 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.61446 |     277.88565 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62166 |     277.88571 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62982 |     277.88580 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63782 |     277.88589 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.64091 |     277.88596 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63988 |     277.88599 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63888 |     277.88611 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63795 |     277.83536 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63713 |     277.79083 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63638 |     277.75031 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63558 |     277.70642 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63491 |     277.67023 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63402 |     277.62207 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63330 |     277.58292 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63259 |     277.54395 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63186 |     277.50421 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63127 |     277.47180 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63062 |     277.43677 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.63006 |     277.40643 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62949 |     277.37531 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62891 |     277.34393 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62836 |     277.31372 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62792 |     277.28998 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62746 |     277.26508 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62702 |     277.24088 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62656 |     277.21628 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62616 |     277.19403 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62573 |     277.17105 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62533 |     277.14917 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62499 |     277.13052 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62457 |     277.10754 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62423 |     277.08911 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62390 |     277.07117 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62358 |     277.05377 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62321 |     277.03369 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62286 |     277.01505 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62259 |     277.00006 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62232 |     276.98529 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62202 |     276.96921 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62175 |     276.95453 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62151 |     276.94116 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62129 |     276.92944 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62106 |     276.91687 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.62082 |     276.90359 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.56693 |     276.89145 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.46963 |     276.87967 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.36568 |     276.86707 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.27500 |     276.85611 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.17709 |     276.84424 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.09693 |     276.83453 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      16.00988 |     276.82404 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.92386 |     276.81360 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.85101 |     276.80478 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.78169 |     276.79639 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.70484 |     276.78708 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.64458 |     276.77979 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.58778 |     276.77289 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.52917 |     276.76581 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.48192 |     276.76007 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.42945 |     276.75372 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.38132 |     276.74792 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.33700 |     276.74252 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.28642 |     276.73642 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.23641 |     276.73035 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.19189 |     276.72498 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.14488 |     276.71927 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.10871 |     276.71490 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07114 |     276.71036 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.03308 |     276.70575 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.99740 |     276.70142 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.96247 |     276.69720 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.92967 |     276.69321 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.90167 |     276.68982 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.87182 |     276.68622 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.84571 |     276.68304 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.81468 |     276.67929 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.78433 |     276.67563 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.76187 |     276.67291 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.73423 |     276.66956 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.70845 |     276.66644 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.68358 |     276.66342 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.66233 |     276.66086 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.64161 |     276.65833 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.62207 |     276.65598 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.60173 |     276.66113 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.58467 |     276.67197 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.56202 |     276.68634 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.54238 |     276.69879 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.52485 |     276.70993 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.50947 |     276.71967 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.49373 |     276.72968 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.48017 |     276.75708 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.46724 |     276.80148 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.45404 |     276.84677 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.44157 |     276.88962 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.43034 |     276.92816 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.41974 |     276.96454 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.40888 |     277.00183 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.39874 |     277.03668 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.38877 |     277.07086 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.37901 |     277.10440 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.36926 |     277.13788 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.42235 |     277.17096 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.54657 |     277.20605 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.64460 |     277.23383 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.74446 |     277.26202 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.84167 |     277.28949 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.94760 |     277.31943 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.04588 |     277.34723 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.13288 |     277.37183 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.21391 |     277.39471 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.29927 |     277.41885 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.38245 |     277.44232 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.47146 |     277.46753 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.55071 |     277.48993 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.61889 |     277.50919 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.69277 |     277.53009 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.75536 |     277.54007 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.81379 |     277.54205 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.80382 |     277.54428 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.73371 |     277.54608 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.66039 |     277.54794 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.58457 |     277.54990 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.51375 |     277.55170 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.44630 |     277.55344 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.38124 |     277.55508 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.32178 |     277.55658 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.26474 |     277.56415 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.20741 |     277.57794 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.15890 |     277.58966 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.11178 |     277.60104 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.07042 |     277.61099 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      15.02459 |     277.62204 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.97800 |     277.63330 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.93556 |     277.64355 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.89500 |     277.65329 |       0.05000 |       0.00000 |       0.00000 | 
     29.92000 |      29.44440 |      14.85776 |     277.66229 |       0.05000 |       0.00000 |       0.00000 | 
